output_label,periodo_historico,periodo_atual,secao,data_atual,dia_da_semana,antecedencia,rota_principal,sentido,tipo_assento,turno,tkm_atual,preco_atual,mult_atual,data_atualizacao
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,RIO-SAO,SAO-RIO,leito cama individual,MANHA,166.9,,1.1793479999999992,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,RIO-SAO,SAO-RIO,leito cama,MANHA,166.9,,1.1793479999999992,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,RIO-SAO,SAO-RIO,leito individual,MANHA,75.85,,1.1793479999999992,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,RIO-SAO,SAO-RIO,semi leito,MANHA,67.96,106.9,1.1793479999999992,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,RIO-SAO,SAO-RIO,leito,MANHA,75.85,,1.1793479999999992,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,RIO-VIX,RIO-VIX,semi leito,MANHA,76.9,104.9,1.2275298092209868,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,RIO-VIX,VIX-RIO,semi leito,MANHA,81.7,101.9,1.1964733888888905,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,SAO-SJK,SAO-SJK,semi leito,MANHA,19.9,34.9,1.331898148148148,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,SAO-SJK,SJK-SAO,semi leito,MANHA,26.9,34.9,1.2884988095238101,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,SAO-SJP,SAO-SJP,semi leito,MANHA,103.9,117.9,1.1902278481012671,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,SAO-SJP,SJP-SAO,semi leito,MANHA,52.4,122.9,1.238483918128657,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,ANG-BHZ,ANG-BHZ,semi leito,NOITE,279.0,397.51,1.2687763703703723,2026-06-11 13:00:44.652221
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,ANG-BHZ,BHZ-ANG,semi leito,NOITE,162.48,324.28,1.2492033333333343,2026-06-11 13:00:44.652221
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,ARB-SAO,ARB-SAO,leito individual,NOITE,164.9,,1.0412307692307692,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,ARB-SAO,ARB-SAO,leito,NOITE,164.9,,1.0412307692307692,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,ARB-SAO,ARB-SAO,semi leito,NOITE,,146.9,1.0412307692307692,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,ARB-SAO,SAO-ARB,leito,NOITE,150.34,,1.1423815974171827,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,ARB-SAO,SAO-ARB,semi leito,NOITE,156.99,154.9,1.1423815974171827,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,ARB-SAO,SAO-ARB,leito individual,NOITE,150.34,,1.1423815974171827,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BAT-SAO,BAT-SAO,semi leito,NOITE,,189.9,1.2656777777777781,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BAT-SAO,SAO-BAT,semi leito,NOITE,161.9,178.9,1.1922431192660554,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-BSB,BHZ-BSB,leito individual,NOITE,292.9,,1.5524614821197757,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-BSB,BHZ-BSB,leito,NOITE,292.9,,1.5524614821197757,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-BSB,BHZ-BSB,semi leito,NOITE,,224.9,1.5524614821197757,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-BSB,BSB-BHZ,leito individual,NOITE,153.23,,1.2580305555555584,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-BSB,BSB-BHZ,leito,NOITE,153.23,218.9,1.2580305555555584,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CAB,BHZ-CAB,leito,NOITE,213.9,,1.0595528455284575,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CAB,BHZ-CAB,leito individual,NOITE,213.9,,1.0595528455284575,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CAB,BHZ-CAB,semi leito,NOITE,149.38,152.9,1.0595528455284575,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CAB,CAB-BHZ,leito individual,NOITE,177.9,,1.507130439379699,2026-06-11 13:00:44.652221
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CAB,CAB-BHZ,semi leito,NOITE,166.95,274.9,1.507130439379699,2026-06-11 13:00:44.652221
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CAB,CAB-BHZ,leito,NOITE,177.9,,1.507130439379699,2026-06-11 13:00:44.652221
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CMP,BHZ-CMP,leito,NOITE,176.4,,1.1586772486772494,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CMP,BHZ-CMP,semi leito,NOITE,138.9,141.9,1.1586772486772494,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CMP,BHZ-CMP,leito individual,NOITE,176.4,,1.1586772486772494,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CMP,CMP-BHZ,leito individual,NOITE,163.54,,1.034038584474886,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-CMP,CMP-BHZ,leito,NOITE,163.54,,1.034038584474886,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-DTI,BHZ-DTI,semi leito,NOITE,45.9,150.9,1.251898734177216,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-DTI,DTI-BHZ,semi leito,NOITE,,128.9,1.1661540994623645,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-GYN,BHZ-GYN,semi leito,NOITE,190.76,223.96,1.3313128228228204,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-GYN,BHZ-GYN,leito,NOITE,190.76,,1.3313128228228204,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-GYN,BHZ-GYN,leito individual,NOITE,190.76,,1.3313128228228204,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-GYN,GYN-BHZ,leito,NOITE,229.37,,1.3585351909184766,2026-06-10 13:11:19.993646
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-GYN,GYN-BHZ,semi leito,NOITE,229.37,302.33,1.3585351909184766,2026-06-10 13:11:19.993646
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-GYN,GYN-BHZ,leito individual,NOITE,229.37,,1.3585351909184766,2026-06-10 13:11:19.993646
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-IPA,BHZ-IPA,semi leito,NOITE,102.08,134.9,1.2718263331760253,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-IPA,IPA-BHZ,semi leito,NOITE,,104.9,1.1740528480204342,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-MCE,BHZ-MCE,semi leito,NOITE,,248.9,1.0839553301029687,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-MCE,MCE-BHZ,semi leito,NOITE,208.4,330.9,1.5030264844804317,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-MCL,BHZ-MCL,semi leito,NOITE,203.65,186.9,1.3309994894486044,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-MCL,BHZ-MCL,leito,NOITE,203.65,,1.3309994894486044,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-MCL,BHZ-MCL,leito individual,NOITE,203.65,,1.3309994894486044,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-MCL,MCL-BHZ,semi leito,NOITE,,131.9,1.184492543171117,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-MCL,MCL-BHZ,leito,NOITE,,,1.184492543171117,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-MCL,MCL-BHZ,leito individual,NOITE,,,1.184492543171117,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RAO,BHZ-RAO,leito,NOITE,319.4,,1.4281761904761912,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RAO,BHZ-RAO,semi leito,NOITE,319.4,236.9,1.4281761904761912,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RAO,BHZ-RAO,leito individual,NOITE,319.4,,1.4281761904761912,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RAO,RAO-BHZ,leito individual,NOITE,195.57,,1.179108405358686,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RAO,RAO-BHZ,leito,NOITE,195.57,,1.179108405358686,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RAO,RAO-BHZ,semi leito,NOITE,195.57,205.9,1.179108405358686,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,BHZ-RIO,leito cama,NOITE,,,1.1184306854580375,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,BHZ-RIO,leito cama individual,NOITE,,,1.1184306854580375,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,BHZ-RIO,leito,NOITE,117.57,,1.1184306854580375,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,BHZ-RIO,semi leito,NOITE,103.13,125.9,1.1184306854580375,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,BHZ-RIO,leito individual,NOITE,117.57,,1.1184306854580375,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,RIO-BHZ,leito individual,NOITE,143.11,,1.1085246149614958,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,RIO-BHZ,leito cama individual,NOITE,214.4,,1.1085246149614958,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,RIO-BHZ,leito cama,NOITE,214.4,,1.1085246149614958,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,RIO-BHZ,leito,NOITE,145.21,,1.1085246149614958,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-RIO,RIO-BHZ,semi leito,NOITE,119.72,155.9,1.1085246149614958,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,BHZ-SAO,leito,NOITE,149.07,,1.2849930412371118,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,BHZ-SAO,leito individual,NOITE,149.07,,1.2849930412371118,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,BHZ-SAO,leito cama,NOITE,,,1.2849930412371118,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,BHZ-SAO,semi leito,NOITE,106.57,191.9,1.2849930412371118,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,BHZ-SAO,leito cama individual,NOITE,,,1.2849930412371118,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,SAO-BHZ,semi leito,NOITE,162.3,196.9,1.41592378970089,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,SAO-BHZ,leito cama,NOITE,307.65,,1.41592378970089,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,SAO-BHZ,leito cama individual,NOITE,307.65,,1.41592378970089,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,SAO-BHZ,leito,NOITE,200.86,,1.41592378970089,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SAO,SAO-BHZ,leito individual,NOITE,200.86,,1.41592378970089,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SJK,BHZ-SJK,leito individual,NOITE,,,1.6627463964446378,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SJK,BHZ-SJK,leito,NOITE,,,1.6627463964446378,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SJK,BHZ-SJK,semi leito,NOITE,,227.9,1.6627463964446378,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-SJK,SJK-BHZ,semi leito,NOITE,206.9,224.9,1.4394020562770566,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-UDI,BHZ-UDI,leito,NOITE,146.23,,1.3257041095890418,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-UDI,BHZ-UDI,leito individual,NOITE,146.23,,1.3257041095890418,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-UDI,BHZ-UDI,semi leito,NOITE,151.07,218.9,1.3257041095890418,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-UDI,UDI-BHZ,leito individual,NOITE,244.85,,1.4324501035196702,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-UDI,UDI-BHZ,leito,NOITE,244.85,,1.4324501035196702,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-UDI,UDI-BHZ,semi leito,NOITE,244.85,236.9,1.4324501035196702,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,BHZ-VIX,leito individual,NOITE,153.33,,1.147599970068842,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,BHZ-VIX,leito cama individual,NOITE,250.17,,1.147599970068842,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,BHZ-VIX,leito,NOITE,153.33,,1.147599970068842,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,BHZ-VIX,semi leito,NOITE,134.85,161.96,1.147599970068842,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,BHZ-VIX,leito cama,NOITE,250.17,,1.147599970068842,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,VIX-BHZ,leito cama individual,NOITE,305.9,,1.4770633392226116,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,VIX-BHZ,leito cama,NOITE,305.9,,1.4770633392226116,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,VIX-BHZ,leito,NOITE,222.53,,1.4770633392226116,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,VIX-BHZ,semi leito,NOITE,138.09,206.9,1.4770633392226116,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BHZ-VIX,VIX-BHZ,leito individual,NOITE,222.53,,1.4770633392226116,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BOA-MAN,BOA-MAN,semi leito,NOITE,,247.9,1.15775,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BOA-MAN,MAN-BOA,semi leito,NOITE,,196.9,1.1517,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BRU-SAO,BRU-SAO,semi leito,NOITE,,127.9,1.066434016393443,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,BRU-SAO,SAO-BRU,semi leito,NOITE,100.9,138.9,1.1588279727095492,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-JDF,CAB-JDF,semi leito,NOITE,,127.9,1.3834482758620679,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-JDF,JDF-CAB,semi leito,NOITE,,79.9,1.0422429214929212,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-RIO,CAB-RIO,semi leito,NOITE,,83.9,1.4211131868131868,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-RIO,RIO-CAB,semi leito,NOITE,,70.9,1.3062552795031062,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-SAO,CAB-SAO,leito,NOITE,208.3,,1.138439716312055,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-SAO,CAB-SAO,leito individual,NOITE,208.3,,1.138439716312055,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-SAO,CAB-SAO,semi leito,NOITE,135.57,170.9,1.138439716312055,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-SAO,SAO-CAB,semi leito,NOITE,116.7,135.9,1.0896627964426884,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-SAO,SAO-CAB,leito individual,NOITE,179.9,,1.0896627964426884,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-SAO,SAO-CAB,leito,NOITE,179.9,,1.0896627964426884,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CAB-VIX,CAB-VIX,semi leito,NOITE,,168.9,1.2678405797101457,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CDG-RIO,CDG-RIO,semi leito,NOITE,,102.9,1.2644736159169565,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CDG-RIO,RIO-CDG,semi leito,NOITE,96.9,106.9,1.249796470588234,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CGR-SAO,CGR-SAO,semi leito,NOITE,182.9,161.9,1.0795083969465649,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CGR-SAO,CGR-SAO,leito,NOITE,182.9,,1.0795083969465649,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CGR-SAO,CGR-SAO,leito individual,NOITE,182.9,,1.0795083969465649,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CMP-RIO,CMP-RIO,semi leito,NOITE,102.4,111.9,1.1245898140874604,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CMP-RIO,CMP-RIO,leito individual,NOITE,102.4,,1.1245898140874604,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CMP-RIO,CMP-RIO,leito,NOITE,102.4,,1.1245898140874604,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CMP-RIO,RIO-CMP,semi leito,NOITE,94.07,112.9,1.000796052631579,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CMP-RIO,RIO-CMP,leito individual,NOITE,94.07,,1.000796052631579,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CMP-RIO,RIO-CMP,leito,NOITE,94.07,,1.000796052631579,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CMP-SAO,CMP-SAO,semi leito,NOITE,,44.9,1.0168834498834503,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CMP-SAO,SAO-CMP,semi leito,NOITE,24.9,51.9,1.1641046946406308,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,COS-SAO,COS-SAO,semi leito,NOITE,45.9,57.9,1.0812677075098804,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,CPC-FLN,leito,NOITE,213.28,,1.2206401132766942,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,CPC-FLN,semi leito,NOITE,255.9,214.9,1.2206401132766942,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,CPC-FLN,leito individual,NOITE,213.28,,1.2206401132766942,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,CPC-FLN,leito cama,NOITE,261.9,,1.2206401132766942,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,CPC-FLN,leito cama individual,NOITE,261.9,,1.2206401132766942,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,FLN-CPC,semi leito,NOITE,182.9,229.9,1.3058057291666694,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,FLN-CPC,leito cama,NOITE,248.9,,1.3058057291666694,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,FLN-CPC,leito,NOITE,180.4,,1.3058057291666694,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,FLN-CPC,leito cama individual,NOITE,248.9,,1.3058057291666694,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CPC-FLN,FLN-CPC,leito individual,NOITE,180.4,,1.3058057291666694,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,CRG-SAO,SAO-CRG,semi leito,NOITE,45.9,52.9,1.0337220238095242,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GVS-SAO,SAO-GVS,leito individual,NOITE,181.76,,1.1343659958362264,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GVS-SAO,SAO-GVS,semi leito,NOITE,181.76,180.7,1.1343659958362264,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GVS-SAO,SAO-GVS,leito,NOITE,181.76,,1.1343659958362264,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GYN-SAO,GYN-SAO,leito,NOITE,126.9,,1.2185357476635514,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GYN-SAO,GYN-SAO,leito individual,NOITE,126.9,,1.2185357476635514,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GYN-SAO,GYN-SAO,semi leito,NOITE,126.9,149.9,1.2185357476635514,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GYN-SAO,SAO-GYN,leito,NOITE,158.9,,1.190657621440533,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GYN-SAO,SAO-GYN,semi leito,NOITE,158.9,202.9,1.190657621440533,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,GYN-SAO,SAO-GYN,leito individual,NOITE,158.9,,1.190657621440533,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,HOL-SAO,HOL-SAO,semi leito,NOITE,,41.9,1.114988095238095,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,IPA-VIX,IPA-VIX,semi leito,NOITE,,208.9,1.32755441919192,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,IPA-VIX,VIX-IPA,semi leito,NOITE,,197.9,1.3607929028504944,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,JDF-SAO,JDF-SAO,semi leito,NOITE,149.61,151.9,1.0798214285714283,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,JDF-SAO,JDF-SAO,leito,NOITE,149.61,,1.0798214285714283,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,JDF-SAO,JDF-SAO,leito individual,NOITE,149.61,,1.0798214285714283,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,JDF-SAO,SAO-JDF,leito individual,NOITE,158.73,,1.0698578125,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,JDF-SAO,SAO-JDF,semi leito,NOITE,158.73,160.9,1.0698578125,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,JDF-SAO,SAO-JDF,leito,NOITE,158.73,,1.0698578125,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,MCE-RIO,MCE-RIO,semi leito,NOITE,37.9,66.9,1.2493042372881369,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,MCE-RIO,RIO-MCE,semi leito,NOITE,45.23,57.9,1.0834890350877193,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,MCE-SAO,MCE-SAO,semi leito,NOITE,120.9,163.9,1.2189494594964414,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,MCE-SAO,SAO-MCE,semi leito,NOITE,137.9,207.9,1.3500489795918393,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,MCL-RIO,RIO-MCL,semi leito,NOITE,164.54,276.9,1.1438405172413795,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,MCL-RIO,RIO-MCL,leito,NOITE,164.54,,1.1438405172413795,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,MCL-RIO,RIO-MCL,leito individual,NOITE,164.54,,1.1438405172413795,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,OLP-SAO,OLP-SAO,semi leito,NOITE,,156.9,1.2261723395445157,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,OLP-SAO,SAO-OLP,semi leito,NOITE,103.9,153.9,1.1465773809523812,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,PAS-SAO,PAS-SAO,semi leito,NOITE,99.65,141.9,1.1262324912891974,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,PAS-SAO,SAO-PAS,semi leito,NOITE,98.04,182.48,1.0517890888638912,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,PNV-SAO,SAO-PNV,semi leito,NOITE,,192.9,1.0937141389432463,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-26,1,45,QAK-SAO,QAK-SAO,leito individual,NOITE,,,1.210729374999999,
