data_julho_2026,data_ref_julho_2025,eixo_sentido,rota_principal,antecedencia,pax_atual,grupos_atual,cash_atual,gmv_atual,pax_julho25,grupos_julho25,cash_julho25,gmv_julho25,ticket_medio_atual,lf_atual,yield_atual,ticket_medio_julho25,lf_julho25
2026-07-16,2025-07-17,SJK-SAO,SAO-SJK,43,1,4,19.9,19.9,0,2,0.0,0.0,19.9,0.005,0.24,,0.0
2026-07-16,2025-07-17,SAO-SJK,SAO-SJK,43,1,4,16.9,16.9,0,0,0.0,0.0,16.9,0.006,0.176,,
2026-07-16,2025-07-17,SJK-SAO,SAO-SJK,42,1,4,19.9,19.9,0,2,0.0,0.0,19.9,0.005,0.24,,0.0
2026-07-16,2025-07-17,SAO-SJK,SAO-SJK,42,1,4,16.9,16.9,0,0,0.0,0.0,16.9,0.006,0.176,,
2026-07-16,2025-07-17,SAO-SJK,SAO-SJK,41,1,4,16.9,16.9,0,0,0.0,0.0,16.9,0.006,0.176,,
2026-07-16,2025-07-17,SJK-SAO,SAO-SJK,41,1,4,19.9,19.9,0,2,0.0,0.0,19.9,0.005,0.24,,0.0
2026-07-16,2025-07-17,SAO-SJK,SAO-SJK,40,1,4,16.9,16.9,2,1,43.8,43.8,16.9,0.006,0.176,21.9,0.043
2026-07-16,2025-07-17,SJK-SAO,SAO-SJK,40,1,4,19.9,19.9,0,2,0.0,0.0,19.9,0.005,0.24,,0.0
2026-07-16,2025-07-17,SJK-SAO,SAO-SJK,39,1,4,19.9,19.9,1,3,31.9,31.9,19.9,0.005,0.24,31.9,0.007
2026-07-16,2025-07-17,SAO-SJK,SAO-SJK,39,1,4,16.9,16.9,2,1,43.8,43.8,16.9,0.006,0.176,21.9,0.043
2026-07-16,2025-07-17,SJK-SAO,SAO-SJK,38,1,4,19.9,19.9,1,3,31.9,31.9,19.9,0.005,0.24,31.9,0.007
2026-07-16,2025-07-17,SAO-SJK,SAO-SJK,38,1,4,16.9,16.9,2,1,43.8,43.8,16.9,0.006,0.176,21.9,0.043
2026-07-16,2025-07-17,SAO-SJK,SAO-SJK,37,1,4,16.9,16.9,2,1,43.8,43.8,16.9,0.006,0.176,21.9,0.043
2026-07-16,2025-07-17,SJK-SAO,SAO-SJK,37,1,4,19.9,19.9,1,3,31.9,31.9,19.9,0.005,0.24,31.9,0.007
2026-07-16,2025-07-17,SJP-SAO,SAO-SJP,44,15,7,1867.36,1936.5,6,6,278.4,278.4,124.49066666666666,0.046,0.262,46.4,0.013
2026-07-16,2025-07-17,SAO-SJP,SAO-SJP,44,9,9,1024.1,1029.1,1,3,64.9,64.9,113.7888888888889,0.022,0.237,64.9,0.005
2026-07-16,2025-07-17,SAO-SJP,SAO-SJP,43,9,9,1024.1,1029.1,0,3,0.0,0.0,113.78888888888888,0.022,0.237,,0.0
2026-07-16,2025-07-17,SJP-SAO,SAO-SJP,43,15,8,1867.36,1936.5,7,6,356.3,356.3,124.49066666666666,0.041,0.262,50.9,0.015
2026-07-16,2025-07-17,SAO-SJP,SAO-SJP,42,10,9,1119.0,1124.0,0,3,0.0,0.0,111.9,0.024,0.235,,0.0
2026-07-16,2025-07-17,SJP-SAO,SAO-SJP,42,15,8,1867.36,1936.5,7,6,356.3,356.3,124.49066666666666,0.041,0.262,50.9,0.015
2026-07-16,2025-07-17,SAO-SJP,SAO-SJP,41,12,11,1334.8,1339.8,1,3,58.9,58.9,111.23333333333335,0.025,0.229,58.9,0.005
2026-07-16,2025-07-17,SJP-SAO,SAO-SJP,41,15,9,1867.36,1936.5,10,6,646.51,655.0,124.49066666666666,0.037,0.262,64.651,0.025
2026-07-16,2025-07-17,SAO-SJP,SAO-SJP,40,13,11,1442.7,1447.7,1,3,58.9,58.9,110.97692307692309,0.027,0.227,58.9,0.005
2026-07-16,2025-07-17,SJP-SAO,SAO-SJP,40,15,9,1867.36,1936.5,10,6,646.51,655.0,124.49066666666666,0.037,0.262,64.65099999999998,0.025
2026-07-16,2025-07-17,SJP-SAO,SAO-SJP,39,15,9,1867.36,1936.5,10,6,646.51,655.0,124.49066666666666,0.037,0.262,64.651,0.025
2026-07-16,2025-07-17,SAO-SJP,SAO-SJP,39,13,11,1442.7,1447.7,1,4,58.9,58.9,110.97692307692306,0.027,0.227,58.9,0.004
2026-07-16,2025-07-17,SAO-SJP,SAO-SJP,38,13,11,1442.7,1447.7,1,4,58.9,58.9,110.97692307692306,0.027,0.227,58.9,0.004
2026-07-16,2025-07-17,SJP-SAO,SAO-SJP,38,15,9,1867.36,1936.5,12,6,792.31,800.8,124.49066666666666,0.037,0.262,66.02583333333332,0.031
2026-07-16,2025-07-17,SAO-SJP,SAO-SJP,37,18,11,2165.2,2170.2,1,4,58.9,58.9,120.2888888888889,0.039,0.231,58.9,0.004
2026-07-16,2025-07-17,SJP-SAO,SAO-SJP,37,15,9,1867.36,1936.5,15,6,1147.01,1155.5,124.49066666666666,0.037,0.262,76.46733333333333,0.041
2026-07-16,2025-07-17,SAO-UDI,SAO-UDI,44,5,2,569.5,569.5,5,2,573.32,597.5,113.9,0.057,0.201,114.66399999999999,0.044
2026-07-16,2025-07-17,UDI-SAO,SAO-UDI,44,10,2,1428.82,1452.0,6,2,869.16,877.4,142.882,0.116,0.24,144.86,0.065
2026-07-16,2025-07-17,UDI-SAO,SAO-UDI,43,11,2,1634.72,1657.9,8,2,1124.96,1133.2,148.6109090909091,0.128,0.25,140.62,0.089
2026-07-16,2025-07-17,SAO-UDI,SAO-UDI,43,5,2,569.5,569.5,5,2,573.32,597.5,113.9,0.057,0.201,114.66399999999999,0.044
2026-07-16,2025-07-17,UDI-SAO,SAO-UDI,42,12,2,1804.62,1827.8,7,2,1055.06,1063.3,150.385,0.138,0.256,150.72285714285712,0.077
2026-07-16,2025-07-17,SAO-UDI,SAO-UDI,42,5,2,569.5,569.5,5,2,573.32,597.5,113.9,0.057,0.201,114.66399999999999,0.044
2026-07-16,2025-07-17,SAO-UDI,SAO-UDI,41,5,2,569.5,569.5,5,2,573.32,597.5,113.9,0.057,0.201,114.66399999999999,0.044
2026-07-16,2025-07-17,UDI-SAO,SAO-UDI,41,12,2,1804.62,1827.8,7,2,1055.06,1063.3,150.385,0.138,0.256,150.72285714285712,0.077
2026-07-16,2025-07-17,UDI-SAO,SAO-UDI,40,12,2,1804.62,1827.8,7,2,1055.06,1063.3,150.385,0.138,0.256,150.72285714285712,0.077
2026-07-16,2025-07-17,SAO-UDI,SAO-UDI,40,5,2,569.5,569.5,5,2,573.32,597.5,113.9,0.057,0.201,114.66399999999999,0.044
2026-07-16,2025-07-17,UDI-SAO,SAO-UDI,39,15,2,2412.32,2435.5,10,2,1438.76,1447.0,160.82133333333334,0.173,0.273,143.876,0.112
2026-07-16,2025-07-17,SAO-UDI,SAO-UDI,39,6,2,702.4,702.4,5,2,573.32,597.5,117.06666666666668,0.069,0.205,114.66399999999999,0.044
2026-07-16,2025-07-17,SAO-UDI,SAO-UDI,38,6,2,702.4,702.4,5,2,573.32,597.5,117.06666666666668,0.069,0.205,114.66399999999999,0.044
2026-07-16,2025-07-17,UDI-SAO,SAO-UDI,38,15,2,2412.32,2435.5,10,2,1438.76,1447.0,160.82133333333334,0.173,0.273,143.876,0.112
2026-07-16,2025-07-17,SAO-UDI,SAO-UDI,37,6,2,702.4,702.4,5,2,573.32,597.5,117.06666666666668,0.069,0.205,114.66399999999999,0.044
2026-07-16,2025-07-17,UDI-SAO,SAO-UDI,37,15,2,2412.32,2435.5,12,2,1708.56,1716.8,160.82133333333334,0.173,0.273,142.38,0.136
2026-07-16,2025-07-17,VIX-SAO,SAO-VIX,44,18,3,2664.2,2664.2,7,3,1116.3,1116.3,148.0111111111111,0.106,0.175,159.47142857142856,0.041
2026-07-16,2025-07-17,SAO-VIX,SAO-VIX,44,22,3,2938.55,3207.8,10,3,1133.66,1163.0,133.57045454545457,0.13,0.156,113.36600000000001,0.043
2026-07-16,2025-07-17,VIX-SAO,SAO-VIX,43,19,3,2932.1,2932.1,7,4,1116.3,1116.3,154.32105263157894,0.113,0.181,159.47142857142856,0.031
2026-07-16,2025-07-17,SAO-VIX,SAO-VIX,43,22,3,2938.55,3207.8,11,4,1266.56,1295.9,133.57045454545457,0.13,0.156,115.14181818181818,0.038
2026-07-16,2025-07-17,VIX-SAO,SAO-VIX,42,19,3,2932.1,2932.1,9,4,1438.1,1438.1,154.32105263157894,0.113,0.181,159.7888888888889,0.04
2026-07-16,2025-07-17,SAO-VIX,SAO-VIX,42,27,3,3663.05,3932.3,11,4,1266.56,1295.9,135.6685185185185,0.164,0.155,115.14181818181818,0.038
2026-07-16,2025-07-17,SAO-VIX,SAO-VIX,41,26,3,3527.55,3747.4,11,4,1266.56,1295.9,135.67499999999998,0.158,0.155,115.14181818181818,0.038
2026-07-16,2025-07-17,VIX-SAO,SAO-VIX,41,19,3,2932.1,2932.1,13,4,2153.7,2153.7,154.32105263157894,0.113,0.181,165.66923076923075,0.056
2026-07-16,2025-07-17,SAO-VIX,SAO-VIX,40,26,3,3527.55,3747.4,12,4,1449.46,1478.8,135.67499999999998,0.158,0.155,120.78833333333334,0.042
2026-07-16,2025-07-17,VIX-SAO,SAO-VIX,40,19,3,2932.1,2932.1,13,4,2153.7,2153.7,154.32105263157894,0.113,0.181,165.66923076923075,0.056
2026-07-16,2025-07-17,VIX-SAO,SAO-VIX,39,19,3,2932.1,2932.1,13,4,2153.7,2153.7,154.32105263157894,0.113,0.181,165.66923076923075,0.056
2026-07-16,2025-07-17,SAO-VIX,SAO-VIX,39,27,3,3650.76,3884.3,12,4,1449.46,1478.8,135.21333333333334,0.163,0.154,120.78833333333334,0.042
2026-07-16,2025-07-17,VIX-SAO,SAO-VIX,38,20,3,3115.0,3115.0,13,4,2153.7,2153.7,155.75,0.119,0.182,165.66923076923075,0.056
2026-07-16,2025-07-17,SAO-VIX,SAO-VIX,38,28,3,3862.66,4096.2,12,4,1449.46,1478.8,137.95214285714286,0.17,0.157,120.78833333333334,0.042
2026-07-16,2025-07-17,SAO-VIX,SAO-VIX,37,34,3,4735.06,4968.6,12,4,1449.46,1478.8,139.26647058823528,0.208,0.157,120.78833333333334,0.042
2026-07-16,2025-07-17,VIX-SAO,SAO-VIX,37,20,3,3115.0,3115.0,14,4,2323.6,2323.6,155.75,0.119,0.182,165.97142857142856,0.062
2026-07-17,2025-07-18,BHZ-ANG,ANG-BHZ,44,11,1,1751.4,1930.9,1,1,220.9,220.9,159.21818181818182,0.249,0.252,220.9,0.022
2026-07-17,2025-07-18,ANG-BHZ,ANG-BHZ,44,5,1,711.5,711.5,2,1,337.8,337.8,142.3,0.106,0.219,168.9,0.034
2026-07-17,2025-07-18,BHZ-ANG,ANG-BHZ,43,11,1,1751.4,1930.9,1,1,220.9,220.9,159.21818181818182,0.249,0.252,220.9,0.022
2026-07-17,2025-07-18,ANG-BHZ,ANG-BHZ,43,5,1,711.5,711.5,4,2,659.6,659.6,142.3,0.106,0.219,164.9,0.036
2026-07-17,2025-07-18,ANG-BHZ,ANG-BHZ,42,6,1,885.4,885.4,4,2,659.6,659.6,147.56666666666666,0.128,0.226,164.9,0.036
2026-07-17,2025-07-18,BHZ-ANG,ANG-BHZ,42,11,1,1751.4,1930.9,1,1,220.9,220.9,159.21818181818182,0.249,0.252,220.9,0.022
2026-07-17,2025-07-18,BHZ-ANG,ANG-BHZ,41,11,1,1751.4,1930.9,1,1,220.9,220.9,159.21818181818182,0.249,0.252,220.9,0.022
2026-07-17,2025-07-18,ANG-BHZ,ANG-BHZ,41,6,1,885.4,885.4,4,2,659.6,659.6,147.56666666666666,0.128,0.226,164.9,0.036
2026-07-17,2025-07-18,BHZ-ANG,ANG-BHZ,40,11,1,1751.4,1930.9,1,1,220.9,220.9,159.21818181818182,0.249,0.252,220.9,0.022
2026-07-17,2025-07-18,ANG-BHZ,ANG-BHZ,40,6,1,885.4,885.4,4,2,659.6,659.6,147.56666666666666,0.128,0.226,164.9,0.036
2026-07-17,2025-07-18,BHZ-ANG,ANG-BHZ,39,11,1,1751.4,1930.9,1,1,220.9,220.9,159.21818181818182,0.249,0.252,220.9,0.022
2026-07-17,2025-07-18,ANG-BHZ,ANG-BHZ,39,6,1,885.4,885.4,4,2,659.6,659.6,147.56666666666666,0.128,0.226,164.9,0.036
2026-07-17,2025-07-18,ANG-BHZ,ANG-BHZ,38,6,1,885.4,885.4,4,2,659.6,659.6,147.56666666666666,0.128,0.226,164.9,0.036
2026-07-17,2025-07-18,BHZ-ANG,ANG-BHZ,38,11,1,1751.4,1930.9,1,1,220.9,220.9,159.21818181818182,0.249,0.252,220.9,0.022
2026-07-17,2025-07-18,SAO-ARB,ARB-SAO,44,3,3,436.7,436.7,13,3,1956.7,1956.7,145.5666666666667,0.017,0.252,150.51538461538462,0.069
2026-07-17,2025-07-18,ARB-SAO,ARB-SAO,44,16,3,1932.54,2124.4,4,3,451.6,451.6,120.78375,0.091,0.218,112.9,0.02
2026-07-17,2025-07-18,SAO-ARB,ARB-SAO,43,3,3,436.7,436.7,14,3,2084.6,2084.6,145.5666666666667,0.017,0.252,148.9,0.076
2026-07-17,2025-07-18,ARB-SAO,ARB-SAO,43,18,3,2236.34,2428.2,4,3,451.6,451.6,124.24111111111112,0.102,0.226,112.9,0.02
2026-07-17,2025-07-18,SAO-ARB,ARB-SAO,42,6,3,817.4,817.4,14,3,2099.6,2099.6,136.23333333333335,0.033,0.247,149.97142857142856,0.076
2026-07-17,2025-07-18,ARB-SAO,ARB-SAO,42,18,3,2236.34,2428.2,7,4,823.3,823.3,124.24111111111112,0.102,0.226,117.61428571428571,0.03
2026-07-17,2025-07-18,ARB-SAO,ARB-SAO,41,20,3,2456.14,2648.0,7,4,823.3,823.3,122.80699999999999,0.112,0.225,117.61428571428571,0.03
2026-07-17,2025-07-18,SAO-ARB,ARB-SAO,41,4,3,569.6,569.6,14,3,2099.6,2099.6,142.4,0.023,0.253,149.97142857142856,0.076
2026-07-17,2025-07-18,SAO-ARB,ARB-SAO,40,4,3,569.6,569.6,14,3,2099.6,2099.6,142.4,0.023,0.253,149.97142857142856,0.076
2026-07-17,2025-07-18,ARB-SAO,ARB-SAO,40,22,3,2785.94,2977.8,9,4,1048.72,1076.1,126.63363636363637,0.123,0.233,116.52444444444444,0.037
2026-07-17,2025-07-18,SAO-ARB,ARB-SAO,39,4,3,569.6,569.6,14,3,2099.6,2099.6,142.4,0.023,0.253,149.97142857142856,0.076
2026-07-17,2025-07-18,ARB-SAO,ARB-SAO,39,23,3,2894.84,3086.7,9,4,1048.72,1076.1,125.86260869565218,0.127,0.233,116.52444444444444,0.037
2026-07-17,2025-07-18,SAO-ARB,ARB-SAO,38,4,3,569.6,569.6,14,3,2099.6,2099.6,142.4,0.023,0.253,149.97142857142856,0.076
2026-07-17,2025-07-18,ARB-SAO,ARB-SAO,38,22,3,2785.94,2977.8,9,4,1048.72,1076.1,126.63363636363637,0.123,0.233,116.52444444444444,0.037
2026-07-17,2025-07-18,SAO-BAT,BAT-SAO,44,0,4,0.0,0.0,3,3,393.7,393.7,,0.0,,131.23333333333332,0.021
2026-07-17,2025-07-18,BAT-SAO,BAT-SAO,44,11,4,1331.9,1331.9,2,3,189.8,289.8,121.08181818181819,0.054,0.3,94.9,0.014
2026-07-17,2025-07-18,SAO-BAT,BAT-SAO,43,0,4,0.0,0.0,3,3,393.7,393.7,,0.0,,131.23333333333332,0.021
2026-07-17,2025-07-18,BAT-SAO,BAT-SAO,43,11,4,1331.9,1331.9,2,3,189.8,289.8,121.08181818181819,0.054,0.3,94.9,0.014
2026-07-17,2025-07-18,SAO-BAT,BAT-SAO,42,0,4,0.0,0.0,3,4,393.7,393.7,,0.0,,131.23333333333332,0.017
2026-07-17,2025-07-18,BAT-SAO,BAT-SAO,42,11,4,1331.9,1331.9,2,3,189.8,289.8,121.08181818181819,0.054,0.3,94.9,0.014
2026-07-17,2025-07-18,SAO-BAT,BAT-SAO,41,0,4,0.0,0.0,3,4,393.7,393.7,,0.0,,131.23333333333332,0.017
2026-07-17,2025-07-18,BAT-SAO,BAT-SAO,41,11,4,1331.9,1331.9,2,3,189.8,289.8,121.08181818181819,0.054,0.3,94.9,0.014
2026-07-17,2025-07-18,BAT-SAO,BAT-SAO,40,11,4,1331.9,1331.9,2,3,189.8,289.8,121.08181818181819,0.054,0.3,94.9,0.014
2026-07-17,2025-07-18,SAO-BAT,BAT-SAO,40,0,4,0.0,0.0,3,4,393.7,393.7,,0.0,,131.23333333333332,0.017
2026-07-17,2025-07-18,SAO-BAT,BAT-SAO,39,0,4,0.0,0.0,3,4,393.7,393.7,,0.0,,131.23333333333332,0.017
2026-07-17,2025-07-18,BAT-SAO,BAT-SAO,39,11,4,1331.9,1331.9,2,3,189.8,289.8,121.08181818181819,0.054,0.3,94.9,0.014
2026-07-17,2025-07-18,BAT-SAO,BAT-SAO,38,11,4,1331.9,1331.9,2,3,189.8,289.8,121.08181818181819,0.054,0.3,94.9,0.014
2026-07-17,2025-07-18,SAO-BAT,BAT-SAO,38,0,4,0.0,0.0,3,4,393.7,393.7,,0.0,,131.23333333333332,0.017
2026-07-17,2025-07-18,BHZ-BSB,BHZ-BSB,44,15,2,2173.5,2173.5,1,1,0.0,215.9,144.9,0.165,0.198,0.0,0.022
2026-07-17,2025-07-18,BSB-BHZ,BHZ-BSB,44,8,2,1295.2,1295.2,3,1,522.96,653.7,161.9,0.09,0.217,174.32000000000002,0.067
2026-07-17,2025-07-18,BHZ-BSB,BHZ-BSB,43,15,2,2173.5,2173.5,1,1,0.0,215.9,144.9,0.165,0.198,0.0,0.022
2026-07-17,2025-07-18,BSB-BHZ,BHZ-BSB,43,8,2,1295.2,1295.2,3,1,522.96,653.7,161.9,0.09,0.217,174.32000000000002,0.067
2026-07-17,2025-07-18,BSB-BHZ,BHZ-BSB,42,8,2,1295.2,1295.2,3,1,522.96,653.7,161.9,0.09,0.217,174.32000000000002,0.067
2026-07-17,2025-07-18,BHZ-BSB,BHZ-BSB,42,15,2,2173.5,2173.5,1,1,0.0,215.9,144.9,0.165,0.198,0.0,0.022
2026-07-17,2025-07-18,BHZ-BSB,BHZ-BSB,41,15,2,2173.5,2173.5,1,1,0.0,215.9,144.9,0.165,0.198,0.0,0.022
2026-07-17,2025-07-18,BSB-BHZ,BHZ-BSB,41,8,2,1295.2,1295.2,3,1,522.96,653.7,161.9,0.09,0.217,174.32000000000002,0.067
2026-07-17,2025-07-18,BHZ-BSB,BHZ-BSB,40,15,2,2173.5,2173.5,1,1,0.0,215.9,144.9,0.165,0.198,0.0,0.022
2026-07-17,2025-07-18,BSB-BHZ,BHZ-BSB,40,8,2,1295.2,1295.2,3,1,522.96,653.7,161.9,0.09,0.217,174.32000000000002,0.067
2026-07-17,2025-07-18,BSB-BHZ,BHZ-BSB,39,8,2,1295.2,1295.2,3,1,522.96,653.7,161.9,0.09,0.217,174.32000000000002,0.067
2026-07-17,2025-07-18,BHZ-BSB,BHZ-BSB,39,15,2,2173.5,2173.5,1,1,0.0,215.9,144.9,0.165,0.198,0.0,0.022
2026-07-17,2025-07-18,BSB-BHZ,BHZ-BSB,38,8,2,1295.2,1295.2,3,1,522.96,653.7,161.9,0.09,0.217,174.32000000000002,0.067
2026-07-17,2025-07-18,BHZ-BSB,BHZ-BSB,38,15,2,2173.5,2173.5,1,1,0.0,215.9,144.9,0.165,0.198,0.0,0.022
2026-07-17,2025-07-18,BHZ-CAB,BHZ-CAB,44,170,5,24995.62,26374.0,99,6,15559.38,16710.1,147.0330588235294,0.693,0.258,157.16545454545454,0.335
2026-07-17,2025-07-18,CAB-BHZ,BHZ-CAB,44,25,5,3264.12,3288.5,16,3,2245.4,2245.4,130.5648,0.101,0.227,140.3375,0.107
2026-07-17,2025-07-18,CAB-BHZ,BHZ-CAB,43,25,5,3264.12,3288.5,18,4,2535.2,2535.2,130.5648,0.101,0.227,140.84444444444443,0.092
2026-07-17,2025-07-18,BHZ-CAB,BHZ-CAB,43,168,5,24630.4,25968.2,103,6,16270.98,17421.7,146.6095238095238,0.685,0.257,157.97067961165047,0.348
2026-07-17,2025-07-18,CAB-BHZ,BHZ-CAB,42,25,5,3264.12,3288.5,18,4,2535.2,2535.2,130.56480000000002,0.101,0.227,140.84444444444446,0.092
2026-07-17,2025-07-18,BHZ-CAB,BHZ-CAB,42,166,5,24466.78,25786.4,105,6,16626.78,17777.5,147.39024096385543,0.68,0.257,158.3502857142857,0.355
2026-07-17,2025-07-18,CAB-BHZ,BHZ-CAB,41,25,5,3264.12,3288.5,20,4,2825.0,2825.0,130.5648,0.101,0.227,141.25,0.103
2026-07-17,2025-07-18,BHZ-CAB,BHZ-CAB,41,166,5,24466.78,25786.4,113,6,18225.98,19376.7,147.39024096385543,0.68,0.257,161.29185840707964,0.382
2026-07-17,2025-07-18,CAB-BHZ,BHZ-CAB,40,25,5,3264.12,3288.5,20,4,2825.0,2825.0,130.56480000000002,0.101,0.227,141.25,0.103
2026-07-17,2025-07-18,BHZ-CAB,BHZ-CAB,40,167,5,25149.68,26469.3,117,6,19479.58,20630.3,150.5968862275449,0.684,0.263,166.49213675213673,0.396
2026-07-17,2025-07-18,BHZ-CAB,BHZ-CAB,39,171,5,26031.38,27644.9,132,6,22326.9,23512.8,152.23029239766083,0.702,0.265,169.1431818181818,0.447
2026-07-17,2025-07-18,CAB-BHZ,BHZ-CAB,39,25,5,3264.12,3288.5,20,4,2825.0,2825.0,130.56480000000002,0.101,0.227,141.25,0.103
2026-07-17,2025-07-18,CAB-BHZ,BHZ-CAB,38,25,5,3264.12,3288.5,20,5,2825.0,2825.0,130.5648,0.101,0.227,141.25,0.083
2026-07-17,2025-07-18,BHZ-CAB,BHZ-CAB,38,169,5,25761.58,27375.1,133,6,22436.8,23622.7,152.43538461538463,0.693,0.266,168.69774436090225,0.449
2026-07-17,2025-07-18,BHZ-CMP,BHZ-CMP,44,1,2,154.9,154.9,0,1,0.0,0.0,154.9,0.01,0.265,,0.0
2026-07-17,2025-07-18,CMP-BHZ,BHZ-CMP,44,7,2,811.3,811.3,10,2,1232.43,1281.0,115.89999999999999,0.075,0.2,123.24300000000001,0.067
2026-07-17,2025-07-18,CMP-BHZ,BHZ-CMP,43,7,2,811.3,811.3,11,2,1379.33,1427.9,115.89999999999999,0.075,0.2,125.39363636363636,0.074
2026-07-17,2025-07-18,BHZ-CMP,BHZ-CMP,43,1,2,154.9,154.9,0,1,0.0,0.0,154.9,0.01,0.265,,0.0
2026-07-17,2025-07-18,BHZ-CMP,BHZ-CMP,42,1,2,154.9,154.9,0,1,0.0,0.0,154.9,0.01,0.265,,0.0
2026-07-17,2025-07-18,CMP-BHZ,BHZ-CMP,42,7,2,811.3,811.3,12,2,1526.23,1574.8,115.89999999999999,0.075,0.2,127.18583333333333,0.081
2026-07-17,2025-07-18,BHZ-CMP,BHZ-CMP,41,1,2,154.9,154.9,2,1,240.32,259.8,154.9,0.01,0.265,120.16,0.031
2026-07-17,2025-07-18,CMP-BHZ,BHZ-CMP,41,9,2,1051.1,1051.1,12,2,1526.23,1574.8,116.78888888888888,0.097,0.201,127.18583333333333,0.081
2026-07-17,2025-07-18,BHZ-CMP,BHZ-CMP,40,2,2,309.8,309.8,3,1,409.22,428.7,154.9,0.02,0.265,136.40666666666667,0.045
2026-07-17,2025-07-18,CMP-BHZ,BHZ-CMP,40,9,2,1051.1,1051.1,14,2,1716.03,1764.6,116.78888888888888,0.097,0.201,122.57357142857143,0.094
2026-07-17,2025-07-18,CMP-BHZ,BHZ-CMP,39,5,2,671.5,671.5,14,2,1716.03,1764.6,134.3,0.054,0.23,122.57357142857143,0.094
2026-07-17,2025-07-18,BHZ-CMP,BHZ-CMP,39,2,2,309.8,309.8,3,1,409.22,428.7,154.9,0.02,0.265,136.40666666666667,0.045
2026-07-17,2025-07-18,BHZ-CMP,BHZ-CMP,38,3,2,485.7,485.7,3,1,409.22,428.7,161.9,0.03,0.277,136.40666666666667,0.045
2026-07-17,2025-07-18,CMP-BHZ,BHZ-CMP,38,5,2,671.5,671.5,14,2,1716.03,1764.6,134.3,0.054,0.23,122.57357142857143,0.094
2026-07-17,2025-07-18,BHZ-DTI,BHZ-DTI,44,5,3,350.5,350.5,0,2,0.0,0.0,70.1,0.024,0.336,,0.0
2026-07-17,2025-07-18,DTI-BHZ,BHZ-DTI,44,0,3,0.0,0.0,0,2,0.0,0.0,,0.0,,,0.0
2026-07-17,2025-07-18,BHZ-DTI,BHZ-DTI,43,5,3,350.5,350.5,0,2,0.0,0.0,70.1,0.024,0.336,,0.0
2026-07-17,2025-07-18,DTI-BHZ,BHZ-DTI,43,0,3,0.0,0.0,0,2,0.0,0.0,,0.0,,,0.0
2026-07-17,2025-07-18,DTI-BHZ,BHZ-DTI,42,0,3,0.0,0.0,0,2,0.0,0.0,,0.0,,,0.0
2026-07-17,2025-07-18,BHZ-DTI,BHZ-DTI,42,5,3,350.5,350.5,0,2,0.0,0.0,70.1,0.024,0.336,,0.0
2026-07-17,2025-07-18,BHZ-DTI,BHZ-DTI,41,5,3,350.5,350.5,0,2,0.0,0.0,70.1,0.024,0.336,,0.0
2026-07-17,2025-07-18,DTI-BHZ,BHZ-DTI,41,0,3,0.0,0.0,0,2,0.0,0.0,,0.0,,,0.0
2026-07-17,2025-07-18,DTI-BHZ,BHZ-DTI,40,0,3,0.0,0.0,0,2,0.0,0.0,,0.0,,,0.0
2026-07-17,2025-07-18,BHZ-DTI,BHZ-DTI,40,5,3,350.5,350.5,0,2,0.0,0.0,70.1,0.024,0.336,,0.0
2026-07-17,2025-07-18,DTI-BHZ,BHZ-DTI,39,0,3,0.0,0.0,0,2,0.0,0.0,,0.0,,,0.0
2026-07-17,2025-07-18,BHZ-DTI,BHZ-DTI,39,7,3,525.3,525.3,0,2,0.0,0.0,75.04285714285713,0.036,0.339,,0.0
2026-07-17,2025-07-18,BHZ-DTI,BHZ-DTI,38,7,3,525.3,525.3,0,2,0.0,0.0,75.04285714285713,0.036,0.339,,0.0
2026-07-17,2025-07-18,DTI-BHZ,BHZ-DTI,38,0,3,0.0,0.0,0,2,0.0,0.0,,0.0,,,0.0
2026-07-17,2025-07-18,BHZ-GYN,BHZ-GYN,44,38,1,5845.12,6380.2,1,1,175.9,175.9,153.81894736842105,0.564,0.198,175.9,0.01
2026-07-17,2025-07-18,GYN-BHZ,BHZ-GYN,44,21,1,2761.9,2761.9,1,1,158.9,158.9,131.51904761904763,0.306,0.174,158.9,0.017
2026-07-17,2025-07-18,GYN-BHZ,BHZ-GYN,43,21,1,2761.9,2761.9,1,1,158.9,158.9,131.51904761904763,0.306,0.174,158.9,0.017
2026-07-17,2025-07-18,BHZ-GYN,BHZ-GYN,43,38,1,5845.12,6380.2,1,1,175.9,175.9,153.81894736842105,0.564,0.198,175.9,0.01
2026-07-17,2025-07-18,BHZ-GYN,BHZ-GYN,42,38,1,5845.12,6380.2,1,1,175.9,175.9,153.81894736842105,0.564,0.198,175.9,0.01
2026-07-17,2025-07-18,GYN-BHZ,BHZ-GYN,42,21,1,2761.9,2761.9,1,1,158.9,158.9,131.51904761904763,0.306,0.174,158.9,0.017
2026-07-17,2025-07-18,BHZ-GYN,BHZ-GYN,41,38,1,5845.12,6380.2,1,1,175.9,175.9,153.81894736842105,0.564,0.198,175.9,0.01
2026-07-17,2025-07-18,GYN-BHZ,BHZ-GYN,41,21,1,2761.9,2761.9,2,1,324.8,324.8,131.51904761904763,0.306,0.174,162.4,0.033
2026-07-17,2025-07-18,GYN-BHZ,BHZ-GYN,40,21,1,2761.9,2761.9,2,1,324.8,324.8,131.51904761904763,0.306,0.174,162.4,0.033
